ID,PERIOD_START_TIME,energy_mean,INCOMING_HO_SEIZURES,CALL_REQUESTS,TCH_NORMAL_SEIZURES,TCSH_TRAFFIC,TCH_CONGESTION,TCH_BLOCKING,ULRLC,ULRLCEDGE,DLRLC,DLRLCEDGE,VOLTE_CALLMINUTES,LTE_DL_TRAFFIC,LTE_UL_TRAFFIC,LTE_CA_TRAFFIC,DL_THROUGHPUT,UL_THROUGHPUT,DL_TRAFFIC,UL_TRAFFIC,AVG_DL_MAC_DRB_CELL_TPUT,NORM_AVG_DL_MAC_CELL_TPUT,NORM_AVG_UL_MAC_CELL_TPUT,AVG_UL_MAC_UE_TPUT
2577,2022-05-24 21:00:00,3399.0357142835855,24.0,726.0,726.0,37.7,0.0,0.0,0.17,12.33,0.26,19.189999999999998,1345.7,40488.04,4359.01,22772.42,1799.04,112.43,661.83,9.32,263.04,172.26,8.52,39.78
2577,2022-05-24 22:00:00,3263.25,30.0,349.0,349.0,21.93,0.0,0.0,0.16,9.27,0.15000000000000002,39.62,1004.52,36274.26,3540.89,20301.14,1621.25,119.25,785.51,32.370000000000005,304.55,186.95999999999998,13.76,58.97
2577,2022-05-24 23:00:00,3097.5714285746217,11.0,174.0,173.0,11.33,0.0,0.0,0.19,9.46,0.18,39.98,601.53,27342.8,3227.87,13774.27,1806.47,131.27,1125.44,8.91,380.03,212.96,9.21,61.95
2577,2022-05-25 00:00:00,3063.4285714253783,48.0,66.0,66.0,8.77,0.0,0.0,0.16,12.21,0.13,84.64,287.09,26881.739999999998,2770.31,14755.79,1897.98,137.11,762.51,18.82,475.03,263.21,10.36,66.32
2577,2022-05-25 01:00:00,3020.7142857164145,12.0,26.0,26.0,3.89,0.0,0.0,0.15,11.34,0.11,72.5,218.23,20157.99,2536.98,9727.83,1897.48,146.47,357.91,2.91,323.27,240.6,8.81,43.65
2577,2022-05-25 02:00:00,2935.9107142835855,0.0,18.0,17.0,3.07,0.0,0.0,0.12,10.45,0.1,56.47,116.22,13991.81,1969.07,7732.76,2182.01,114.09,193.94,1.3399999999999999,369.43,159.66,4.55,35.37
2577,2022-05-25 03:00:00,3008.875,0.0,4.0,4.0,0.64,0.0,0.0,0.18,7.25,0.11000000000000001,1.42,67.32000000000001,10687.69,1736.3999999999999,5099.93,2092.35,122.05,140.6,2.57,345.96999999999997,210.22,15.89,98.38
2577,2022-05-25 04:00:00,3172.7857142835855,0.0,5.0,5.0,0.06,0.0,0.0,0.13,7.409999999999999,0.15000000000000002,216.58,69.13,10110.92,2231.14,6103.53,2372.97,125.25,84.42,3.58,219.15,115.93,5.33,26.75
2577,2022-05-25 05:00:00,3315.5714285746217,0.0,16.0,16.0,0.49,0.0,0.0,0.22,5.21,0.15,83.12,34.95,7752.29,2119.13,2123.57,2177.2,141.55,31.71,1.53,344.34000000000003,109.89,11.95,55.949999999999996
2577,2022-05-25 06:00:00,3300.7142857164145,1.0,62.0,62.0,1.4,0.0,0.0,0.17,3.98,0.14,8.370000000000001,65.88,6724.3,1648.83,1687.53,1967.94,101.15,43.35,3.4400000000000004,425.27,148.26999999999998,10.29,113.65
2577,2022-05-25 07:00:00,3382.0535714253783,4.0,155.0,155.0,3.9299999999999997,0.0,0.0,0.32,6.359999999999999,0.2,14.739999999999998,181.84,14835.710000000001,2100.3,5877.4,1899.65,77.91,120.08000000000001,4.98,392.84999999999997,153.39,11.82,77.65
2577,2022-05-25 08:00:00,3518.375,3.0,313.0,312.0,12.09,0.0,0.0,0.7,7.29,0.31,10.93,514.51,20488.39,2266.19,7602.49,2113.21,98.47,504.08,7.18,324.34000000000003,185.15,10.05,35.6
2577,2022-05-25 09:00:00,3480.142857141793,16.0,441.0,441.0,17.63,0.0,0.0,0.4,8.48,0.2,10.67,603.17,14472.32,3732.13,6112.76,2105.12,113.77,491.37,4.41,405.11,213.68,8.43,45.37
2577,2022-05-25 10:00:00,3610.5714285746217,19.0,692.0,691.0,26.11,0.03,0.0,0.47,7.1899999999999995,0.24000000000000002,16.11,1192.1399999999999,19935.51,4064.9900000000002,7718.38,2090.65,109.14,635.67,10.28,332.0,188.72,11.1,41.99
2577,2022-05-25 11:00:00,3619.2857142835855,12.0,738.0,737.0,27.189999999999998,0.0,0.0,0.51,8.05,0.33,11.93,1218.54,26578.47,3771.84,11891.81,2151.69,168.64,503.98,7.26,494.98,250.43,10.88,75.02
2577,2022-05-25 12:00:00,3597.125,21.0,690.0,688.0,24.240000000000002,0.0,0.0,0.34,13.14,0.21000000000000002,37.96,1301.77,24307.02,3967.24,9278.42,2100.02,131.42,518.01,6.08,419.76,223.52,9.2,53.03
2577,2022-05-25 13:00:00,3609.375,14.0,720.0,719.0,28.990000000000002,0.11,0.0,0.29,14.27,0.18,38.11,1378.74,24394.04,3877.78,10395.58,2009.66,116.02,880.8199999999999,13.19,384.0,181.56,8.9,44.48
2577,2022-05-25 14:00:00,3654.2142857164145,55.0,567.0,566.0,22.9,0.0,0.0,0.31,9.63,0.29000000000000004,24.12,1046.41,28591.02,3580.58,12676.77,2011.32,118.86,1202.3799999999999,16.38,263.86,169.5,9.79,33.31
2577,2022-05-25 15:00:00,3684.7142857164145,21.0,484.0,483.0,19.42,0.0,0.0,0.32,11.79,0.29000000000000004,15.99,913.25,29208.3,5902.0,17583.67,1758.57,123.4,1301.51,6.77,326.90999999999997,233.0,8.75,26.48
2577,2022-05-25 16:00:00,3652.8571428507566,17.0,551.0,551.0,21.56,0.0,0.0,0.26,7.92,0.17,10.69,873.44,29015.079999999998,5437.6900000000005,11586.71,1967.32,107.05,1113.85,8.09,294.79,175.84,11.27,34.11
2577,2022-05-25 17:00:00,3694.5892857164145,19.0,563.0,563.0,21.83,0.0,0.0,0.28,9.35,0.17,20.37,1051.17,35191.51,4517.4,18998.03,1988.48,96.97,930.58,21.54,295.49,182.82,15.68,86.5
2577,2022-05-25 18:00:00,3961.375,25.0,664.0,664.0,31.38,0.0,0.0,0.34,11.76,0.22,12.690000000000001,1224.69,29522.06,4113.29,16199.59,1688.5,101.87,910.11,924.82,318.16,187.81,42.68,71.41
2577,2022-05-25 19:00:00,3628.4642857164145,22.0,726.0,725.0,40.29,0.08,0.0,0.30000000000000004,13.219999999999999,0.27,22.67,1173.82,26854.36,3799.89,11686.71,1775.41,126.52,1095.31,44.42,412.87,232.22,16.47,68.11
2577,2022-05-25 20:00:00,3618.571428567171,13.0,793.0,793.0,46.88,0.11,0.0,0.43,11.28,0.23,29.69,1517.03,30114.14,3571.16,13102.369999999999,1730.26,91.22,887.58,8.83,368.35,241.93,9.9,41.13
2577,2022-05-25 21:00:00,3455.285714291036,16.0,549.0,549.0,35.56,0.0,0.0,0.24,6.97,0.19,6.95,1409.34,41484.75,3951.62,22569.87,1784.05,99.6,1508.55,16.45,414.5,291.98,13.22,54.56999999999999
2577,2022-05-25 22:00:00,3180.4285714253783,10.0,321.0,321.0,22.77,0.0,0.0,0.24000000000000002,8.52,0.18,8.86,858.74,35000.590000000004,3655.76,17568.8,1816.71,107.34,506.35,209.66,415.88,215.3,43.150000000000006,76.58
2577,2022-05-25 23:00:00,3129.375,15.0,191.0,190.0,13.92,0.0,0.0,0.24000000000000002,8.49,0.22999999999999998,9.469999999999999,508.64,39416.64,4036.14,14621.07,1812.96,127.06,703.35,6.83,399.53,246.26,8.35,77.66
2577,2022-05-26 00:00:00,2967.1964285746217,1.0,94.0,94.0,7.39,0.0,0.0,0.16,8.31,0.13,39.61,241.91,30826.35,3145.82,14437.92,1889.27,120.51,907.53,10.31,413.7,250.2,10.02,163.19
2577,2022-05-26 01:00:00,3029.4285714253783,3.0,50.0,50.0,4.1,0.0,0.0,0.15,5.38,0.16,23.68,136.71,20554.89,3674.79,11584.3,2073.23,116.71,456.33000000000004,28.16,455.72,165.72,9.09,152.48
2577,2022-05-26 02:00:00,2983.0,0.0,12.0,12.0,1.48,0.0,0.0,0.24,8.07,0.2,42.42,118.1,14771.34,2209.65,9182.24,2359.69,111.31,592.61,7.92,597.3199999999999,303.81,13.06,140.22
2577,2022-05-26 03:00:00,3011.5,1.0,8.0,8.0,0.6799999999999999,0.0,0.0,0.2,8.12,0.16,38.559999999999995,142.07,8564.73,1637.8899999999999,2899.99,2193.07,111.05,777.46,8.19,552.86,273.47,29.19,158.24
2577,2022-05-26 04:00:00,3161.75,0.0,6.0,6.0,0.02,0.0,0.0,0.15000000000000002,7.33,0.2,23.54,93.64,10716.869999999999,1493.45,5827.65,2446.28,120.96000000000001,147.73000000000002,0.94,284.86,131.72,8.55,225.39000000000001
2577,2022-05-26 05:00:00,3193.3214285746217,4.0,22.0,22.0,0.34,0.0,0.0,0.16,3.8499999999999996,0.13,56.91,31.71,5727.85,1339.93,1620.88,2003.07,116.19,87.51,0.7200000000000001,326.04,122.63,9.05,122.18
2577,2022-05-26 06:00:00,3274.714285708964,1.0,65.0,65.0,1.48,0.0,0.0,0.2,3.58,0.12,4.99,72.06,11979.86,1704.94,4637.89,2285.88,94.04,321.59,2.46,330.51,145.36,8.55,118.24000000000001
2577,2022-05-26 07:00:00,3339.5714285746217,3.0,217.0,216.0,5.220000000000001,0.0,0.0,0.26,8.34,0.17,19.93,134.47,12925.64,1511.8799999999999,5337.58,2042.32,88.66,155.21,3.3600000000000003,311.21999999999997,154.44,11.25,71.16
2577,2022-05-26 08:00:00,3305.892857141793,18.0,307.0,306.0,13.54,0.0,0.0,0.39,10.350000000000001,0.28,12.69,554.12,15221.46,2810.4,5740.69,1804.79,138.91,314.03000000000003,469.85,419.1,188.65,96.37,127.66999999999999
2577,2022-05-26 09:00:00,3440.625,19.0,575.0,575.0,22.84,0.0,0.0,0.37,9.99,0.26,18.48,792.01,15170.38,2949.1,6874.45,2446.69,105.73,450.78000000000003,17.0,383.24,181.4,18.85,46.43
2577,2022-05-26 10:00:00,3452.875,23.0,642.0,640.0,28.14,0.0,0.0,0.4,9.7,0.23,13.76,1108.04,15521.65,4311.1900000000005,7186.05,2296.49,124.52,488.71000000000004,5.17,316.08,179.38,9.36,57.510000000000005
2577,2022-05-26 11:00:00,3433.0357142835855,9.0,709.0,706.0,27.939999999999998,0.0,0.0,0.4,8.85,0.28,12.530000000000001,1291.45,18551.0,4495.49,7063.18,2251.0,137.65,637.77,3.12,338.91,220.9,6.47,47.150000000000006
2577,2022-05-26 12:00:00,3475.5714285746217,22.0,703.0,702.0,29.86,0.0,0.0,0.29,9.559999999999999,0.18,14.08,1400.52,15619.31,5147.19,8310.24,1800.65,119.81,1147.63,5.7,316.18,189.11,9.18,59.39
2577,2022-05-26 13:00:00,3469.267857141793,25.0,670.0,668.0,26.93,0.0,0.0,0.41000000000000003,8.96,0.22,10.67,1221.93,18544.03,3987.7400000000002,10294.26,1972.89,103.38,765.0,15.59,346.0,204.43,13.91,54.230000000000004
2577,2022-05-26 14:00:00,3559.5,56.0,578.0,577.0,22.78,0.0,0.0,0.42,11.23,0.23,18.02,973.11,23775.079999999998,4181.95,11040.09,1887.72,95.44,815.48,9.98,399.37,224.23000000000002,10.82,88.32
2577,2022-05-26 15:00:00,3533.25,30.0,488.0,486.0,19.84,0.0,0.0,0.44,11.96,0.27,22.47,1026.77,22831.670000000002,4681.12,10764.52,1662.94,91.58,467.55999999999995,14.26,401.90999999999997,202.42,12.15,41.95
2577,2022-05-26 16:00:00,3529.267857141793,14.0,404.0,404.0,18.64,0.0,0.0,0.26,12.43,0.21,22.76,970.37,27025.79,4674.88,13774.18,1827.51,94.34,376.18,5.83,362.31,157.96,10.48,45.8
2577,2022-05-26 17:00:00,3739.7142857164145,19.0,521.0,521.0,21.82,0.0,0.0,0.26,10.64,0.18,19.31,900.77,27474.22,3713.4500000000003,14023.49,1798.96,86.09,469.91999999999996,9.34,331.15999999999997,170.2,11.16,49.09
2577,2022-05-26 18:00:00,3877.642857141793,18.0,738.0,737.0,36.47,0.0,0.0,0.33,15.879999999999999,0.21000000000000002,23.75,1374.82,21270.17,3491.97,10049.34,1820.25,101.98,710.87,11.09,402.76,204.37,8.2,47.32
2577,2022-05-26 19:00:00,3874.5,12.0,797.0,796.0,38.3,0.0,0.0,0.36,13.7,0.19,18.78,1549.75,23957.44,3924.57,11940.289999999999,1892.96,114.78,734.44,10.35,363.29,171.18,8.8,59.27
2577,2022-05-26 20:00:00,3729.375,19.0,827.0,827.0,39.66,0.0,0.0,0.32,17.049999999999997,0.33999999999999997,33.86,1785.44,28261.76,4351.83,16333.91,2033.99,126.42,823.99,17.98,400.27,184.69,11.129999999999999,56.38
2577,2022-05-26 21:00:00,3340.1964285746217,29.0,733.0,732.0,36.64,0.08,0.0,0.31,13.559999999999999,0.36,23.71,1610.08,43485.72,4736.09,17880.06,1657.63,124.78,723.44,69.39,361.57,198.56,17.38,32.84
2577,2022-05-26 22:00:00,3194.857142858207,16.0,375.0,373.0,23.7,0.0,0.0,0.36000000000000004,19.14,0.29000000000000004,26.86,1030.72,38912.59,6033.78,20523.98,1742.99,160.09,2550.66,116.42999999999999,532.25,268.96,19.509999999999998,65.97
2577,2022-05-26 23:00:00,3265.2857142835855,32.0,322.0,322.0,14.02,0.0,0.0,0.14,14.469999999999999,0.14,55.989999999999995,716.12,36959.07,5855.33,18310.38,1933.39,172.41,764.46,53.800000000000004,425.3,165.27,14.03,91.43
2577,2022-05-27 00:00:00,3131.0357142835855,9.0,129.0,129.0,9.4,0.0,0.0,0.17,8.06,0.12000000000000001,52.96,351.87,25900.85,4423.54,15145.74,2073.57,123.5,1006.29,29.51,643.98,304.46,18.2,100.33
2577,2022-05-27 01:00:00,3062.125,1.0,31.0,31.0,2.1,0.0,0.0,0.16999999999999998,7.2,0.12000000000000001,83.87,150.82,16208.67,3558.57,7603.12,1816.87,111.37,641.89,18.91,443.39,216.53,11.47,54.7
2577,2022-05-27 02:00:00,2864.6964285746217,1.0,42.0,42.0,1.05,0.0,0.0,0.16,4.9,0.11000000000000001,81.48,120.5,24663.8,2683.17,6507.27,1776.06,107.39,578.42,2.67,405.53999999999996,242.73,4.76,49.45
2577,2022-05-27 03:00:00,3015.4285714253783,0.0,17.0,17.0,0.27,0.0,0.0,0.16999999999999998,3.9099999999999997,0.12,72.56,133.4,19187.170000000002,1589.83,6549.73,1684.3899999999999,126.46,467.79,2.1799999999999997,416.52,190.57999999999998,7.38,89.28
2577,2022-05-27 04:00:00,3226.5714285746217,0.0,7.0,7.0,0.1,0.0,0.0,0.15,4.9399999999999995,0.09999999999999999,50.050000000000004,85.09,17633.280000000002,771.3199999999999,6666.12,2791.23,77.92999999999999,432.92,2.18,385.6,160.74,8.23,143.87
2577,2022-05-27 05:00:00,3281.8035714253783,0.0,28.0,28.0,0.3,0.0,0.0,0.18,3.14,0.13,26.81,17.76,5161.3,426.43,2822.67,2565.97,86.11,48.55,0.81,257.63,115.81,8.21,95.6
2577,2022-05-27 06:00:00,3301.25,0.0,69.0,69.0,1.72,0.0,0.0,0.27,1.99,0.18,4.27,42.06,9084.82,628.59,3446.35,2183.82,74.71,109.55,0.9199999999999999,298.49,142.27,6.86,140.73
2577,2022-05-27 07:00:00,3274.517857141793,15.0,180.0,180.0,4.58,0.0,0.0,0.33,5.109999999999999,0.29000000000000004,10.57,237.19,14973.31,902.19,6461.0,1891.75,71.81,323.6,3.94,266.92,174.94,11.2,102.26
2577,2022-05-27 08:00:00,3402.285714291036,23.0,293.0,291.0,14.4,0.0,0.0,0.41000000000000003,9.06,0.33999999999999997,23.57,504.95,20518.73,1832.33,10913.95,2356.65,76.42999999999999,514.08,279.59,280.53,167.55,51.83,63.99
2577,2022-05-27 09:00:00,3483.0,24.0,542.0,541.0,20.47,0.0,0.0,0.83,9.45,0.47,11.39,476.0,7442.07,1183.08,3317.12,1022.01,49.08,683.0699999999999,14.120000000000001,458.76,212.85,12.030000000000001,98.64
2577,2022-05-27 10:00:00,3417.821428567171,19.0,685.0,684.0,27.88,0.0,0.0,0.56,8.89,0.16999999999999998,11.55,1025.94,16162.25,3219.78,6268.88,2161.52,116.35,1057.84,6.92,693.82,359.41999999999996,12.3,71.42
2577,2022-05-27 11:00:00,3491.0,31.0,695.0,695.0,31.03,0.0,0.0,0.35000000000000003,6.58,0.37,13.0,1148.36,16725.829999999998,4234.75,8239.5,2038.77,96.54,721.07,7.26,471.65,254.12,8.91,30.48
2577,2022-05-27 12:00:00,3432.607142858207,39.0,744.0,743.0,26.64,0.0,0.0,0.35000000000000003,13.74,0.43,44.92,1097.1,19035.66,4388.65,9137.83,1741.07,104.92,633.03,15.020000000000001,488.99,222.36,14.3,135.82
2577,2022-05-27 13:00:00,3505.4285714253783,22.0,810.0,808.0,28.85,0.0,0.0,0.47,9.629999999999999,0.43,14.26,1125.6599999999999,19244.14,4086.71,10906.58,2161.02,101.1,542.52,6.9,441.47,225.88,10.52,53.699999999999996
2577,2022-05-27 14:00:00,3472.5714285746217,23.0,520.0,519.0,20.42,0.0,0.0,0.4,10.1,0.26,39.84,1169.59,20538.32,4823.18,8612.36,1731.59,132.54,933.94,8.36,428.06,235.84,8.52,41.16
2577,2022-05-27 15:00:00,3513.017857141793,28.0,481.0,481.0,21.869999999999997,0.0,0.0,0.43000000000000005,11.31,0.37,30.94,849.01,21952.4,4406.58,12489.92,1928.25,104.89999999999999,1106.42,25.09,390.58,238.01,10.73,32.5
2577,2022-05-27 16:00:00,3643.375,38.0,474.0,474.0,21.39,0.0,0.0,0.23,11.16,0.22,20.57,822.21,22314.27,3886.2,12329.369999999999,1721.93,78.98,669.26,8.23,369.58000000000004,207.94,9.2,64.44
2577,2022-05-27 17:00:00,3577.607142858207,21.0,578.0,578.0,24.66,0.0,0.0,0.44,11.049999999999999,0.31,23.36,941.4399999999999,19924.41,3660.98,10169.59,1855.74,113.44,1187.48,7.73,423.28,231.41,9.620000000000001,29.73
2577,2022-05-27 18:00:00,3776.4285714253783,24.0,714.0,712.0,34.2,0.0,0.0,0.27999999999999997,9.41,0.19,16.58,1190.73,28795.35,3381.53,15260.11,2003.44,93.79,810.12,19.87,418.15,219.85,12.49,50.17
2577,2022-05-27 19:00:00,3630.0,21.0,822.0,822.0,36.99,0.49,0.0,0.28,14.33,0.23,17.2,1401.35,26958.91,2473.85,14249.39,1739.78,77.65,1015.3000000000001,25.73,343.01,219.07999999999998,10.18,46.120000000000005
2577,2022-05-27 20:00:00,3514.2142857164145,13.0,764.0,763.0,39.98,0.0,0.0,0.32,14.34,0.16999999999999998,17.4,1308.75,29484.65,2793.2799999999997,14950.14,2040.6100000000001,129.21,1554.24,33.29,405.21999999999997,222.77,13.75,67.07
2577,2022-05-27 21:00:00,3366.625,15.0,709.0,708.0,35.52,0.06,0.0,0.27,12.58,0.15,15.5,1367.82,39024.45,3350.81,21409.84,1782.95,99.72,1302.43,46.71,366.31,205.61,13.52,58.92
2577,2022-05-27 22:00:00,3202.732142858207,13.0,393.0,392.0,27.53,0.0,0.0,0.2,19.83,0.19,23.66,1083.41,29709.12,5047.2300000000005,14450.39,1733.66,156.92,1153.65,174.60000000000002,413.42,249.71,23.34,117.28
2577,2022-05-27 23:00:00,3107.5714285746217,38.0,224.0,224.0,15.0,0.0,0.0,0.22,13.77,0.30000000000000004,19.310000000000002,733.26,28170.42,4838.42,15624.14,1921.7,164.72,1053.57,112.88,422.83,243.35999999999999,21.56,60.73
2577,2022-05-28 00:00:00,3151.2857142835855,8.0,140.0,140.0,7.510000000000001,0.0,0.0,0.13,6.73,0.1,6.9,341.26,25017.54,2953.91,13624.53,2141.14,128.73,750.86,6.14,467.46999999999997,242.49,12.76,75.91
2577,2022-05-28 01:00:00,3073.7857142835855,3.0,60.0,60.0,4.52,0.0,0.0,0.28,3.9,0.54,5.45,257.73,23792.46,2540.52,8813.13,2229.03,121.14,549.54,5.31,407.85,228.24,10.09,70.74000000000001
2577,2022-05-28 02:00:00,2938.25,1.0,19.0,19.0,1.41,0.0,0.0,0.18,5.1,0.13,14.52,152.47,12819.75,1147.72,5972.599999999999,2050.34,102.11,336.27,0.96,456.76,226.25,4.33,85.59
2577,2022-05-28 03:00:00,2976.9642857164145,2.0,15.0,15.0,1.07,0.0,0.0,0.18,1.81,0.11000000000000001,1.6400000000000001,21.919999999999998,15722.89,890.03,11733.300000000001,1800.91,101.07,253.37,0.8300000000000001,373.94,226.19,7.23,31.26
2577,2022-05-28 04:00:00,3032.2857142835855,0.0,13.0,13.0,0.24,0.0,0.0,0.15,3.7800000000000002,0.18,4.1,4.74,16595.91,1110.58,13392.289999999999,2176.39,116.43,390.81,4.1899999999999995,349.59,232.52,13.389999999999999,124.8
2577,2022-05-28 05:00:00,3180.428571432829,0.0,22.0,22.0,0.49,0.0,0.0,0.19,7.27,0.15,4.07,39.83,5916.66,922.6,2140.88,2154.19,119.11,56.74,0.47000000000000003,480.15999999999997,224.49,9.51,177.37
2577,2022-05-28 06:00:00,3306.946428567171,0.0,48.0,48.0,0.8300000000000001,0.0,0.0,0.18,10.649999999999999,0.13,6.99,32.45,16377.21,1215.11,10980.36,2236.46,119.57,117.65,1.87,252.61,143.39,15.52,125.6
2577,2022-05-28 07:00:00,3397.625,0.0,92.0,92.0,1.73,0.0,0.0,0.27,4.88,0.25,7.94,157.31,10292.02,2794.03,3494.67,2224.7,82.77,135.49,2.46,408.45,218.85,14.25,175.82
2577,2022-05-28 08:00:00,3381.7142857164145,1.0,200.0,199.0,7.3,0.0,0.0,0.32,7.3,0.24000000000000002,16.32,240.82,14576.15,3140.58,5837.44,2214.04,98.95,499.03,12.12,688.54,294.03999999999996,15.809999999999999,104.35
2577,2022-05-28 09:00:00,3466.2857142835855,13.0,424.0,424.0,14.31,0.0,0.0,0.28,5.47,0.19999999999999998,11.42,482.55,24773.8,3536.1600000000003,9340.33,2260.64,102.41,847.05,14.29,449.11,242.39000000000001,13.870000000000001,114.81
2577,2022-05-28 10:00:00,3497.0,27.0,566.0,565.0,23.03,0.0,0.0,0.38,5.46,0.21,7.0,753.0600000000001,22653.06,3652.29,11326.08,2250.2,126.02,358.7,4.11,445.03,196.45,12.08,166.48
2577,2022-05-28 11:00:00,3582.75,31.0,651.0,651.0,27.71,0.0,0.0,0.42,10.86,0.37,20.06,946.12,21240.12,3087.8700000000003,11057.83,2139.09,121.37,377.96,6.44,358.15999999999997,184.97,9.950000000000001,57.64
2577,2022-05-28 12:00:00,3606.625,32.0,668.0,664.0,29.169999999999998,0.0,0.0,0.37,14.24,0.32,25.87,1341.57,21854.61,3603.3,7356.92,2029.34,111.11,368.40000000000003,7.82,325.33,171.1,9.370000000000001,33.45
2577,2022-05-28 13:00:00,3379.625,23.0,567.0,566.0,27.84,0.0,0.0,0.31,12.92,0.25,23.85,1108.29,26573.420000000002,3615.44,11342.47,2041.37,117.27,550.71,9.450000000000001,356.13,198.75,11.21,24.94
2577,2022-05-28 14:00:00,3484.5714285746217,6.0,422.0,422.0,17.86,0.0,0.0,0.32,5.96,0.30000000000000004,16.43,782.88,34469.590000000004,2706.2,16178.630000000001,2068.45,120.77,905.0699999999999,7.97,436.8,259.15,13.48,94.86
2577,2022-05-28 15:00:00,3481.857142858207,35.0,364.0,363.0,15.84,0.0,0.0,0.42000000000000004,11.9,0.39,27.46,691.2,33271.63,3910.05,15000.92,1913.68,110.3,1081.84,11.82,387.31,267.88,10.120000000000001,48.08
2577,2022-05-28 16:00:00,3657.196428567171,24.0,353.0,353.0,12.76,0.0,0.0,0.3,7.6,0.18,16.75,562.12,24879.09,3626.09,12019.08,1930.44,99.68,972.64,7.779999999999999,543.2,292.36,14.44,75.52
2577,2022-05-28 17:00:00,3665.0,22.0,429.0,429.0,16.98,0.0,0.0,0.2,6.72,0.13,9.510000000000002,547.76,24860.03,3917.38,13364.08,2093.2,129.74,404.26,45.11,474.54,224.62,23.07,136.27
2577,2022-05-28 18:00:00,3547.375,14.0,528.0,526.0,25.29,0.0,0.0,0.27,5.6,0.2,8.84,936.74,24444.45,4329.95,11489.960000000001,1933.38,129.86,436.88,4.41,361.71999999999997,194.91,8.54,50.57
2577,2022-05-28 19:00:00,3602.0,30.0,610.0,609.0,27.619999999999997,0.0,0.0,0.19,7.17,0.13,12.649999999999999,1160.3799999999999,30485.89,4252.69,18162.9,1881.18,106.61,962.35,9.94,329.35,214.23000000000002,8.67,27.06
2577,2022-05-28 20:00:00,3676.5714285746217,32.0,642.0,642.0,31.12,0.0,0.0,0.18,7.98,0.13,24.72,1266.31,34727.95,5145.17,22974.41,2139.26,154.82,1569.97,85.87,304.57,220.24,17.86,46.01
2577,2022-05-28 21:00:00,3663.5535714253783,29.0,742.0,740.0,33.33,0.0,0.0,0.17,7.369999999999999,0.12,7.23,1123.52,33531.94,5235.08,19754.07,2056.7599999999998,137.06,1053.74,33.42,348.68,200.12,17.97,86.38
2577,2022-05-28 22:00:00,3449.75,5.0,411.0,411.0,21.15,0.0,0.0,0.2,5.359999999999999,0.15,7.29,642.92,32970.18,5250.24,20889.53,2074.93,219.76,1194.57,80.42,465.95,264.52,19.95,67.38
2577,2022-05-28 23:00:00,3275.553571432829,36.0,291.0,291.0,10.719999999999999,0.0,0.0,0.2,6.72,0.18000000000000002,13.56,525.54,36613.12,4035.93,18981.21,1970.55,200.11,798.34,107.92,364.9,195.81,20.75,40.06
2577,2022-05-29 00:00:00,3173.2857142835855,12.0,210.0,210.0,7.109999999999999,0.0,0.0,0.24000000000000002,10.3,0.13999999999999999,27.18,239.03,34315.44,2918.01,22614.27,1697.86,108.14,673.0,13.01,298.42,186.51,15.27,61.75
2577,2022-05-29 01:00:00,3075.571428567171,6.0,87.0,86.0,5.49,0.0,0.0,0.22,15.52,0.13,104.72,131.98,25855.260000000002,2774.1,15206.44,1753.95,89.49,418.11,2.74,419.66999999999996,214.20999999999998,8.95,157.94
2577,2022-05-29 02:00:00,2945.4642857164145,4.0,35.0,35.0,1.08,0.0,0.0,0.19,14.489999999999998,0.13999999999999999,102.82000000000001,96.91,22570.510000000002,1537.42,14403.85,1758.88,109.68,834.11,2.72,523.79,347.85,8.86,71.65
2577,2022-05-29 03:00:00,2999.75,1.0,16.0,16.0,0.9400000000000001,0.0,0.0,0.15,13.85,0.1,75.25,96.76,16647.85,1329.81,10487.460000000001,1990.99,123.2,194.16,3.0700000000000003,430.20000000000005,224.74,11.86,52.36
2577,2022-05-29 04:00:00,3016.0714285746217,1.0,19.0,19.0,0.23,0.0,0.0,0.16,10.29,0.18,86.58999999999999,80.04,12244.03,948.24,8706.99,2287.62,91.63,33.14,0.2,246.39,114.71000000000001,4.95,100.11999999999999
2577,2022-05-29 05:00:00,3172.4285714253783,0.0,10.0,10.0,0.13,0.0,0.0,0.19999999999999998,12.95,0.14,109.59,32.57,6531.94,582.3000000000001,3555.19,2008.0,98.31,80.45,1.09,374.57,133.82,8.18,67.44
2577,2022-05-29 06:00:00,3302.2857142835855,0.0,38.0,38.0,0.5900000000000001,0.0,0.0,0.13,13.01,0.11,71.67,13.41,8427.72,612.4300000000001,4155.69,2056.64,97.65,113.19999999999999,1.72,312.6,150.94,7.47,83.36
2577,2022-05-29 07:00:00,3356.9642857164145,0.0,65.0,65.0,1.22,0.0,0.0,0.16999999999999998,3.6900000000000004,0.12000000000000001,7.27,56.39,12991.8,717.94,4257.91,1875.79,70.85,279.85,21.44,365.41,208.91,13.01,87.03
2577,2022-05-29 08:00:00,3450.125,3.0,137.0,134.0,5.25,0.0,0.0,0.12000000000000001,3.7,0.11,9.059999999999999,165.25,16493.6,1192.3700000000001,5493.94,1890.89,105.39,494.13,5.71,449.14,257.96,11.84,92.49
2577,2022-05-29 09:00:00,3626.9107142835855,9.0,284.0,283.0,9.66,0.0,0.0,0.45,3.55,0.5399999999999999,5.27,304.13,24163.420000000002,1403.04,8732.3,2367.68,85.74,587.25,4.98,619.1800000000001,292.08,14.290000000000001,134.25
