0,1,3,1,1,7,7,t,4228.678,21238787410589474023230317214253568699027481274627138420473856.000
0,1,3,1,1,7,7,n,7269.360,14680928369174670.000
0,1,3,2,1,7,7,n,3809.688,176575106237556064256.000
0,1,3,2,1,7,7,c,197.107,3045573420002531252109312.000
0,1,3,7,1,0,7,n,1609.491,587.003
0,1,3,2,1,7,7,t,4215.194,4079618450177670971664616875098112.000
0,1,3,7,1,0,7,c,1637.990,677.138
0,1,3,7,1,0,7,t,1611.546,628.110
0,1,3,7,1,1,7,n,1610.765,592.116
0,1,3,7,1,1,7,c,1616.292,712.946
0,1,4,0,1,0,7,n,2311.182,814.664
0,1,4,0,1,0,7,c,2312.772,808.893
0,1,4,0,1,0,7,t,2312.929,843.799
0,1,3,7,1,1,7,t,1613.544,634.611
0,1,3,7,1,2,7,n,1612.996,649.851
0,1,4,0,1,1,7,n,2093.083,677.204
0,1,4,0,1,1,7,c,2180.222,843.647
0,1,3,7,1,2,7,c,1637.848,719.626
0,1,4,0,1,1,7,t,2181.458,755.737
0,1,3,7,1,2,7,t,1615.046,632.899
0,1,4,0,1,2,7,n,2015.032,682.895
0,1,4,0,1,2,7,c,2073.239,771.710
0,1,4,0,1,2,7,t,2073.662,605.491
0,1,4,1,1,0,7,n,2268.730,744.713
0,1,4,1,1,0,7,t,2270.432,815.366
0,1,4,1,1,0,7,c,2269.810,799.766
0,1,4,1,1,1,7,n,2100.375,654.997
0,1,4,1,1,1,7,c,2181.524,717.913
0,1,4,1,1,1,7,t,2182.206,714.907
0,1,4,1,1,2,7,n,2060.420,722.646
0,1,4,1,1,2,7,c,2074.228,694.067
0,1,3,7,1,7,7,n,1588.743,604.564
0,1,4,1,1,2,7,t,2075.060,716.990
0,1,3,7,1,7,7,c,1583.806,669.899
0,1,4,2,1,0,7,n,2159.145,675.724
0,1,4,2,1,0,7,c,2160.127,737.961
0,1,4,0,1,7,7,c,4007.416,182745609828461568.000
0,1,4,0,1,7,7,n,4313.530,79858650150472.188
0,1,4,2,1,0,7,t,2160.894,771.645
0,1,4,0,1,7,7,t,4345.040,11048066270760510.000
0,1,4,2,1,1,7,n,2150.410,646.051
0,1,4,2,1,1,7,c,2152.120,758.973
0,1,4,2,1,1,7,t,2152.782,716.232
0,1,4,2,1,2,7,n,2073.384,672.883
0,1,4,2,1,2,7,c,2074.246,671.110
0,1,3,7,1,7,7,t,1621.938,742.011
0,1,4,2,1,2,7,t,2075.216,704.891
0,1,4,1,1,7,7,n,4155.108,6322835426553359.000
0,1,4,1,1,7,7,c,4228.339,65836162399271432.000
0,1,4,1,1,7,7,t,3352.814,31964333746602708.000
0,1,4,2,1,7,7,n,356.665,18791996593328910336.000
0,1,4,7,1,0,7,c,1612.948,625.622
0,1,4,7,1,0,7,n,1607.980,600.838
0,1,4,2,1,7,7,t,30.000,398942181163836013171492796568132648960.000
0,1,4,7,1,0,7,t,1614.498,631.151
0,1,4,2,1,7,7,c,6242.299,66444805977701564416.000
0,1,4,7,1,1,7,n,1613.972,616.597
0,1,4,7,1,1,7,c,1614.731,624.114
1,1,0,0,1,0,7,n,2474.689,1114.627
1,1,0,0,1,0,7,c,2476.683,1118.244
1,1,0,0,1,0,7,t,2476.676,1125.384
1,1,0,0,1,1,7,n,2273.849,868.448
1,1,0,0,1,1,7,c,2275.828,873.658
1,1,0,0,1,1,7,t,2275.846,878.423
1,1,0,0,1,2,7,n,2164.671,856.291
1,1,0,0,1,2,7,c,2166.648,863.803
1,1,0,0,1,2,7,t,2166.649,868.010
0,1,4,7,1,2,7,n,1615.992,620.003
0,1,4,7,1,1,7,t,1616.506,621.109
0,1,4,7,1,2,7,c,1618.099,699.610
1,1,0,1,1,0,7,n,2321.386,939.877
1,1,0,1,1,0,7,c,2323.383,942.664
1,1,0,1,1,0,7,t,2323.385,947.831
1,1,0,1,1,1,7,n,2275.624,864.686
1,1,0,1,1,1,7,c,2277.601,869.810
1,1,0,1,1,1,7,t,2277.621,874.504
0,1,4,7,1,2,7,t,1618.000,625.579
1,1,0,1,1,2,7,n,2160.161,850.979
1,1,0,1,1,2,7,c,2162.930,833.119
1,1,0,1,1,2,7,t,2162.160,854.025
1,1,0,0,1,7,7,t,4406.223,60280040.384
1,1,0,0,1,7,7,n,4476.128,68447819.555
1,1,0,2,1,0,7,n,2205.908,921.591
1,1,0,2,1,0,7,c,2207.908,924.432
1,1,0,0,1,7,7,c,4424.054,906071666.486
0,1,4,7,1,7,7,n,1591.163,645.580
1,1,0,2,1,0,7,t,2207.906,929.294
1,1,0,2,1,1,7,n,2165.630,876.152
1,1,0,2,1,1,7,c,2167.624,883.527
1,1,0,2,1,1,7,t,2167.618,888.000
1,1,0,2,1,2,7,n,2162.068,846.663
1,1,0,2,1,2,7,c,2164.240,874.814
1,1,0,2,1,2,7,t,2164.067,863.120
0,1,4,7,1,7,7,c,1570.346,709.867
1,1,0,1,1,7,7,n,4057.861,829005537626652032.000
1,1,0,1,1,7,7,c,4276.360,3235997189874177061458804736.000
0,1,4,7,1,7,7,t,1633.681,837.797
1,1,0,1,1,7,7,t,3937.055,28031826314907296.000
1,1,0,7,1,0,7,n,1600.158,832.213
1,1,0,2,1,7,7,n,4322.558,2545655686291208192.000
1,1,0,7,1,0,7,c,1602.159,834.903
1,1,0,2,1,7,7,c,4362.453,28428659488000909312.000
1,1,0,2,1,7,7,t,4165.874,154230646227344916480.000
1,1,0,7,1,0,7,t,1602.142,839.169
1,1,0,7,1,1,7,n,1597.970,792.728
1,1,0,7,1,1,7,c,1600.666,801.116
1,1,1,0,1,0,7,n,2358.839,796.524
1,1,1,0,1,0,7,c,2360.798,803.123
1,1,1,0,1,0,7,t,2369.299,808.861
1,1,1,0,1,1,7,n,2163.619,617.028
1,1,1,0,1,1,7,c,2165.531,620.751
1,1,1,0,1,1,7,t,2165.553,623.949
1,1,0,7,1,1,7,t,1599.943,856.535
1,1,1,0,1,2,7,n,2058.377,603.361
1,1,1,0,1,2,7,c,2060.350,613.037
1,1,1,0,1,2,7,t,2060.345,613.939
1,1,0,7,1,2,7,n,1600.328,801.749
1,1,0,7,1,2,7,c,1615.861,800.472
1,1,1,1,1,0,7,n,2227.032,695.202
1,1,0,7,1,2,7,t,1602.872,851.617
1,1,1,1,1,0,7,c,2228.972,698.870
1,1,1,1,1,0,7,t,2228.980,702.394
1,1,1,1,1,1,7,n,2164.814,611.865
1,1,1,1,1,1,7,c,2170.614,624.807
1,1,1,1,1,1,7,t,2166.757,619.170
1,1,1,1,1,2,7,n,2060.247,608.361
1,1,1,1,1,2,7,c,2096.976,614.938
1,1,1,1,1,2,7,t,2063.174,619.326
1,1,0,7,1,7,7,n,1645.508,822.486
1,1,0,7,1,7,7,c,1647.472,838.538
1,1,1,2,1,0,7,n,2113.623,663.885
1,1,0,7,1,7,7,t,1647.513,830.449
1,1,1,0,1,7,7,t,4910.181,1633645692784107489366290283855470426103687637697877271595532730218829005238389941179378661384622977012358116036034371642017189986304.000
1,1,1,0,1,7,7,c,3931.072,29703803143904856463376384.000
1,1,1,2,1,0,7,c,2115.571,667.441
1,1,1,2,1,0,7,t,2115.570,670.482
1,1,1,2,1,1,7,n,2076.609,613.219
1,1,1,0,1,7,7,n,5273.839,2282277167.451
1,1,1,2,1,1,7,c,2098.850,629.209
1,1,1,2,1,2,7,n,2054.553,556.275
1,1,1,2,1,1,7,t,2092.323,633.959
1,1,1,2,1,2,7,c,2111.623,644.041
1,1,1,2,1,2,7,t,2113.407,652.775
1,1,1,1,1,7,7,n,4333.749,37937296820530968.000
1,1,1,1,1,7,7,c,3998.440,28529973673052340.000
1,1,1,1,1,7,7,t,3121.496,35480198876538492.000
1,1,1,7,1,0,7,n,1532.031,583.692
1,1,1,2,1,7,7,n,4522.473,81699754879177456573174193633551909346001929380249799056742227165731555745502981824524967111676011409695759026441040013439018165522661376.000
1,1,1,7,1,0,7,c,1567.099,662.730
1,1,1,2,1,7,7,c,4261.363,74250361625873448739264819306042817209420997754646584987949549675322515277875937979391803392.000
1,1,1,2,1,7,7,t,3668.193,56913987491064516182016.000
1,1,1,7,1,0,7,t,1534.010,606.965
1,1,1,7,1,1,7,n,1530.602,593.427
1,1,1,7,1,1,7,c,1572.613,569.312
1,1,2,0,1,0,7,n,2315.129,836.803
1,1,1,7,1,1,7,t,1544.647,578.631
1,1,2,0,1,0,7,c,2316.962,854.958
1,1,2,0,1,0,7,t,2316.454,848.902
1,1,2,0,1,1,7,n,2126.631,702.758
1,1,2,0,1,1,7,c,2159.765,716.209
1,1,2,0,1,1,7,t,2162.528,703.083
1,1,1,7,1,2,7,n,1536.229,609.667
1,1,2,0,1,2,7,n,2015.970,559.298
1,1,1,7,1,2,7,c,1591.284,605.598
1,1,2,0,1,2,7,c,2053.174,703.938
1,1,2,0,1,2,7,t,2053.523,688.847
1,1,1,7,1,2,7,t,1591.579,651.746
1,1,2,1,1,0,7,n,2212.611,776.988
1,1,2,1,1,0,7,c,2213.806,780.671
1,1,2,1,1,0,7,t,2213.844,785.334
1,1,2,1,1,1,7,n,2153.806,558.519
1,1,2,1,1,1,7,c,2161.109,702.955
1,1,2,1,1,1,7,t,2161.444,707.400
1,1,1,7,1,7,7,c,1588.389,627.536
1,1,2,1,1,2,7,n,2054.011,648.970
1,1,1,7,1,7,7,n,1585.719,599.067
1,1,2,1,1,2,7,c,2055.203,704.507
1,1,2,1,1,2,7,t,2056.127,714.421
1,1,1,7,1,7,7,t,1588.066,597.194
1,1,2,2,1,0,7,n,2092.403,762.604
1,1,2,0,1,7,7,n,4475.040,4473107524550.577
1,1,2,2,1,0,7,t,2103.304,766.297
1,1,2,2,1,0,7,c,2103.281,761.823
1,1,2,2,1,1,7,n,2060.392,644.818
1,1,2,0,1,7,7,t,4475.274,7815687607209.814
1,1,2,0,1,7,7,c,4637.609,19528953268987.414
1,1,2,2,1,1,7,c,2087.231,692.616
1,1,2,2,1,1,7,t,2087.539,692.523
1,1,2,2,1,2,7,n,2051.320,604.779
1,1,2,2,1,2,7,c,2055.762,697.012
1,1,2,2,1,2,7,t,2055.698,677.754
1,1,2,1,1,7,7,n,4392.692,80629424465085424.000
1,1,2,1,1,7,7,t,4315.579,416572910225342400.000
1,1,2,1,1,7,7,c,4315.783,40701349551492960.000
1,1,2,2,1,7,7,n,4706.710,1807715508553509120.000
1,1,2,2,1,7,7,c,4779.548,5177458845873645568.000
1,1,2,7,1,0,7,n,1555.166,609.607
1,1,2,2,1,7,7,t,4872.533,6262253599590699008.000
1,1,2,7,1,0,7,c,1555.348,609.633
1,1,2,7,1,0,7,t,1556.960,594.583
1,1,2,7,1,1,7,n,1556.788,606.532
1,1,2,7,1,1,7,c,1561.163,618.358
1,1,3,0,1,0,7,n,2317.219,868.021
1,1,3,0,1,0,7,c,2321.443,883.715
1,1,3,0,1,0,7,t,2320.474,908.167
1,1,2,7,1,1,7,t,1558.695,596.170
1,1,3,0,1,1,7,n,2113.297,713.707
1,1,2,7,1,2,7,n,1558.242,607.721
1,1,3,0,1,1,7,c,2176.308,726.148
1,1,2,7,1,2,7,c,1570.540,613.509
1,1,2,7,1,2,7,t,1560.036,595.285
1,1,3,0,1,1,7,t,2178.101,724.023
1,1,3,0,1,2,7,n,2003.211,693.547
1,1,3,0,1,2,7,c,2069.453,719.288
1,1,3,0,1,2,7,t,2070.488,693.181
1,1,3,1,1,0,7,n,2203.791,760.168
1,1,3,1,1,0,7,c,2237.827,851.222
1,1,3,1,1,0,7,t,2239.163,848.013
1,1,3,1,1,1,7,n,2155.384,680.462
1,1,3,1,1,1,7,c,2177.488,689.445
1,1,3,1,1,1,7,t,2178.557,695.652
1,1,3,1,1,2,7,n,2070.498,527.353
1,1,2,7,1,7,7,n,1541.863,648.809
1,1,3,1,1,2,7,c,2070.836,708.994
1,1,3,1,1,2,7,t,2072.383,704.076
1,1,2,7,1,7,7,c,1549.942,608.712
1,1,3,2,1,0,7,n,2127.039,674.250
1,1,3,2,1,0,7,c,2127.132,750.633
1,1,3,0,1,7,7,t,4377.396,37808245138324646570240555299058350744410798219328770923731553038191407806354219038209237157815039936892625237380347062124677219956547092112998400.000
1,1,3,2,1,0,7,t,2128.984,798.009
1,1,2,7,1,7,7,t,1561.406,626.319
1,1,3,0,1,7,7,n,4348.288,46609474183746464010067662787846340608.000
1,1,3,2,1,1,7,n,2117.498,751.070
1,1,3,2,1,1,7,c,2117.788,682.168
1,1,3,2,1,1,7,t,2119.604,701.214
1,1,3,0,1,7,7,c,4168.151,1693025899802639104.000
1,1,3,2,1,2,7,n,2070.430,678.541
1,1,3,2,1,2,7,c,2070.889,672.586
1,1,3,2,1,2,7,t,2072.820,690.148
1,1,3,1,1,7,7,n,3854.962,1185761823567802793984.000
1,1,3,1,1,7,7,t,3960.798,331446956047251278898277155704683777389276052328932129097125201163250779029504.000
1,1,3,1,1,7,7,c,3854.661,5333786974272937.000
1,1,3,7,1,0,7,n,1581.523,536.126
1,1,3,7,1,0,7,c,1580.141,567.510
1,1,3,2,1,7,7,t,363.372,423480099856472202018816.000
1,1,3,2,1,7,7,n,4751.450,1003454339025342000267264.000
1,1,3,2,1,7,7,c,3173.245,1301241248423104444588732076023446056728515919324933722160637112005689344.000
1,1,3,7,1,1,7,n,1582.920,664.737
1,1,3,7,1,0,7,t,1583.920,612.130
1,1,3,7,1,1,7,c,1580.477,686.325
1,1,4,0,1,0,7,n,2298.343,832.641
1,1,4,0,1,0,7,c,2300.046,870.784
1,1,4,0,1,0,7,t,2300.064,790.999
1,1,4,0,1,1,7,n,2124.981,596.504
1,1,4,0,1,1,7,c,2181.458,705.863
1,1,3,7,1,1,7,t,1585.827,629.552
1,1,3,7,1,2,7,n,1585.301,630.553
1,1,4,0,1,1,7,t,2165.086,725.812
1,1,3,7,1,2,7,c,1585.983,659.880
1,1,4,0,1,2,7,n,2054.027,694.772
1,1,4,0,1,2,7,c,2057.322,689.584
1,1,4,0,1,2,7,t,2057.714,731.747
1,1,4,1,1,0,7,n,2237.662,809.491
1,1,4,1,1,0,7,c,2238.826,806.266
1,1,3,7,1,2,7,t,1587.707,616.772
1,1,4,1,1,0,7,t,2239.645,811.986
1,1,4,1,1,1,7,n,2163.259,752.773
1,1,4,1,1,1,7,c,2165.064,696.712
1,1,4,1,1,1,7,t,2165.548,725.816
1,1,4,1,1,2,7,n,2055.904,716.370
1,1,4,1,1,2,7,c,2059.279,648.633
1,1,4,1,1,2,7,t,2058.945,691.663
1,1,3,7,1,7,7,c,1557.400,635.045
1,1,3,7,1,7,7,n,1556.932,620.440
1,1,4,2,1,0,7,n,2112.500,740.567
1,1,4,0,1,7,7,n,3595.828,3797817596088342874672300901998003923246831565715293012395172606433781575438034125103918891760069118055311689262047109840896.000
1,1,3,7,1,7,7,t,1570.110,603.143
1,1,4,0,1,7,7,c,3905.066,34824638493299.254
1,1,4,0,1,7,7,t,4350.605,709675107157704248562010907878311274115176097945469328786429319441138372748452249757111848044991867517780708815776128759234560.000
1,1,4,2,1,0,7,c,2129.786,769.484
1,1,4,2,1,0,7,t,2130.580,767.607
1,1,4,2,1,1,7,n,2119.124,715.160
1,1,4,2,1,1,7,t,2121.260,718.526
1,1,4,2,1,1,7,c,2121.883,720.524
1,1,4,2,1,2,7,n,2054.271,681.897
1,1,4,2,1,2,7,c,2058.304,646.209
1,1,4,2,1,2,7,t,2059.239,710.679
1,1,4,1,1,7,7,c,3990.919,80349740339861627932871067959296.000
1,1,4,1,1,7,7,t,3507.943,43263182977271448.000
1,1,4,1,1,7,7,n,4171.049,152496897382823040.000
1,1,4,7,1,0,7,n,1584.105,659.249
1,1,4,2,1,7,7,n,3835.885,60854484532902355795968.000
1,1,4,2,1,7,7,c,4529.422,18234916412201486000960817077791840652662437851693970294274134997371131056867207764947762088933613117636608.000
1,1,4,7,1,0,7,c,1583.208,702.833
1,1,4,2,1,7,7,t,3815.761,404826085657269968897271806574070253748224.000
1,1,4,7,1,0,7,t,1586.108,629.924
1,1,4,7,1,1,7,n,1585.842,662.103
1,1,4,7,1,1,7,c,1590.006,660.982
2,1,0,0,1,0,7,n,2430.797,1002.848
2,1,0,0,1,0,7,c,2432.795,1006.515
2,1,0,0,1,0,7,t,2432.776,1012.893
2,1,0,0,1,1,7,n,2250.308,766.414
2,1,0,0,1,1,7,c,2252.291,773.017
2,1,0,0,1,1,7,t,2252.307,777.666
2,1,0,0,1,2,7,n,2142.641,741.919
2,1,0,0,1,2,7,c,2144.585,749.148
2,1,0,0,1,2,7,t,2144.593,753.253
1,1,4,7,1,2,7,n,1587.675,633.965
1,1,4,7,1,2,7,c,1593.089,664.133
1,1,4,7,1,1,7,t,1587.999,641.940
2,1,0,1,1,0,7,n,2286.854,874.640
2,1,0,1,1,0,7,c,2288.854,878.052
2,1,0,1,1,0,7,t,2288.852,882.860
2,1,0,1,1,1,7,n,2235.484,758.845
2,1,0,1,1,1,7,c,2237.470,765.361
2,1,0,1,1,1,7,t,2237.483,769.833
1,1,4,7,1,2,7,t,1589.815,648.431
2,1,0,1,1,2,7,n,2141.477,747.818
2,1,0,1,1,2,7,c,2147.103,770.106
2,1,0,1,1,2,7,t,2146.996,772.830
2,1,0,0,1,7,7,n,4508.287,1371037464.775
2,1,0,0,1,7,7,c,4547.047,1368526954.493
2,1,0,2,1,0,7,n,2165.331,834.061
2,1,0,2,1,0,7,c,2167.321,837.382
2,1,0,0,1,7,7,t,3797.542,1397864900.125
1,1,4,7,1,7,7,n,1552.970,645.196
2,1,0,2,1,0,7,t,2167.324,841.994
2,1,0,2,1,1,7,n,2123.220,754.359
2,1,0,2,1,1,7,t,2125.204,765.624
2,1,0,2,1,1,7,c,2125.212,755.855
2,1,0,2,1,2,7,n,2122.261,722.951
1,1,4,7,1,7,7,c,1545.673,660.900
2,1,0,2,1,2,7,c,2129.307,702.076
2,1,0,2,1,2,7,t,2128.002,744.331
1,1,4,7,1,7,7,t,1584.787,703.979
2,1,0,1,1,7,7,c,4357.411,49326613794549576.000
2,1,0,1,1,7,7,t,3459.625,151107501023689824.000
2,1,0,1,1,7,7,n,4218.774,324875783331623616.000
2,1,0,7,1,0,7,n,1566.486,681.895
2,1,0,7,1,0,7,c,1568.479,685.422
2,1,0,2,1,7,7,n,4026.147,14292668226856550400.000
2,1,0,2,1,7,7,c,3845.960,629645696869697536.000
2,1,0,2,1,7,7,t,3895.541,201565063650758197248.000
2,1,0,7,1,0,7,t,1568.459,689.097
2,1,0,7,1,1,7,n,1561.851,629.862
2,1,0,7,1,1,7,c,1563.832,629.683
2,1,1,0,1,0,7,n,2355.437,793.744
2,1,1,0,1,0,7,c,2357.385,806.821
2,1,1,0,1,0,7,t,2357.418,806.160
2,1,1,0,1,1,7,n,2158.088,589.018
2,1,0,7,1,1,7,t,1573.433,652.199
2,1,1,0,1,1,7,c,2160.006,598.465
